ANO;ESTADO;REFINARIA;MATÉRIA PRIMA;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
1990;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;189139;153200;383874;546076;571460;512580;504265;508283;566730;533599;491158;575969;5536333
1990;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;490305;569255;625412;557600;594652;602769;564529;554503;605222;626782;594156;625270;7010455
1990;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;224387;297442;401822;306463;506939;339199;263247;366313;223592;97638;0;239436;3266478
1990;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;36935;41062;42578;18728;90812;61813;26756;69542;195405;112995;59022;63645;819293
1990;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;59085;103028;9222;44118;39214;32394;11983;480;7569;14618;9950;48012;379673
1990;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;731;0;0;5237;0;5968
1990;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;439241;636236;669101;356024;535260;141841;357342;342129;291906;268473;121481;407337;4566371
1990;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;29664;29923;47027;44314;46605;46187;47032;47685;45171;19831;9;22183;425631
1990;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;96257;125546;129372;45015;74423;113778;129613;131848;133508;114710;102861;132541;1329472
1990;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;151238;339215;245938;191513;300325;227276;364569;372218;292300;372120;390831;286013;3533556
1990;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;424254;713879;734213;746277;885400;758565;848786;670177;733848;738306;772388;803981;8830074
1990;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;m3;2910;308;1268;0;21257;2785;0;30084;3603;0;73152;68574;203941
1990;BAHIA;RLAM;PETRÓLEO IMPORTADO;m3;6478;13310;5081;6840;12926;3069;15517;17868;18518;18273;9590;9431;136901
1990;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;m3;585300;479867;518236;426856;495371;586054;620515;619491;703520;688658;472132;500906;6696906
1990;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;m3;512333;597615;624216;363225;500312;611962;594988;586865;442847;580113;575694;500824;6490994
1990;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;m3;183388;213902;317132;275395;290488;280856;324370;264225;299083;300539;305411;297691;3352480
1990;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;m3;7292;18949;21545;17495;15402;20976;22383;22793;24658;25713;16848;23886;237940
1990;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;m3;373058;610364;506584;256109;571913;574900;627809;925047;844781;800897;926282;521400;7539144
1990;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;m3;5685;18231;1880;639;194;288;220;0;0;24300;1271;21498;74206
1990;SÃO PAULO;RECAP;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;PARANÁ;REPAR;PETRÓLEO IMPORTADO;m3;427454;342677;413825;257432;386065;529551;309471;401099;427058;361306;202482;331965;4390385
1990;SÃO PAULO;REVAP;PETRÓLEO IMPORTADO;m3;132324;88282;167066;6633;48794;205153;104574;333204;193695;169642;113258;0;1562625
1990;RIO GRANDE DO NORTE;RPCC;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;m3;48548;41587;49621;44682;50067;51626,2442020112;50118,5123706004;20633,0410221828;52549,1607775806;50060,7821742088;48247,5479118604;49641,9886696244;557382,277128069
1990;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;m3;49957;43300;50395;45189;53319;48198;50216;49865;46041;48355;44537;46474;575846
1990;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;SÃO PAULO;RPBC;OUTRAS CARGAS;m3;2678;3026;4038;11726;14644;10408;13990;24895;11297;9651;8043;7380;121776
1990;BAHIA;RLAM;OUTRAS CARGAS ;m3;12420;4656;5652;6528;4527;5160;2095;2686;1980;2184;2402;2352;52642
1990;RIO DE JANEIRO;REDUC;OUTRAS CARGAS ;m3;8696;5163;22452;17001;20665;12726;19535;5522;7397;3106;3494;6751;132508
1990;MINAS GERAIS;REGAP;OUTRAS CARGAS ;m3;737;0;0;0;29332;5169;27455;0;0;22826;6989;0;92508
1990;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS ;m3;3278;2407;2410;9591;6369;3668;1250;328;4331;7298;11785;3253;55968
1990;CEARÁ;LUBNOR;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;SÃO PAULO;REPLAN;OUTRAS CARGAS ;m3;2194;2637;13903;4473;3114;4039;8119;2744;11955;3275;3229;2293;61975
1990;AMAZONAS;REMAN;OUTRAS CARGAS ;m3;0;166;971;828;134;1045;866;0;114;984;0;1002;6110
1990;SÃO PAULO;RECAP;OUTRAS CARGAS ;m3;1014;941;991;709;914;964;1343;2724;1187;1068;1294;1156;14305
1990;PARANÁ;REPAR;OUTRAS CARGAS ;m3;1355;11340;1416;2843;0;2644;3048;1180;1689;1305;647;2502;29969
1990;SÃO PAULO;REVAP;OUTRAS CARGAS ;m3;10728;3813;98;434;438;989;12588;5433;0;3093;298;2331;40243
1990;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;PERNAMBUCO;RNEST;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;SÃO PAULO;UNIVEN;OUTRAS CARGAS ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;BAHIA;DAX OIL;OUTRAS CARGAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;SÃO PAULO;RPBC;PETRÓLEO NACIONAL ;m3;580931;489237;119842;518384;620642;166353;599667;643301;390505;509160;518711;369000;5525733
1991;BAHIA;RLAM;PETRÓLEO NACIONAL ;m3;623446;543364;239317;600764;624036;598794;618885;610825;366558;590323;402234;494857;6313403
1991;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL ;m3;429535;415990;500813;444075;487;464341;559282;454187;251574;422555;431748;516037;4890624
1991;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL ;m3;45498;7510;83945;60159;114942;203254;144919;141413;77624;212698;72774;91766;1256502
1991;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL ;m3;29516;18628;43566;22573;59132;8944;0;87958;13303;37278;0;83991;404889
1991;CEARÁ;LUBNOR;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;6000;0;0;6000
1991;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL ;m3;452386;333600;171731;789265;708601;769033;602968;112627;74122;172569;369644;614403;5170949
1991;AMAZONAS;REMAN;PETRÓLEO NACIONAL ;m3;31363;21095;30383;21846;24523;18424;32727;26776;12695;14495;24684;33330;292341
1991;SÃO PAULO;RECAP;PETRÓLEO NACIONAL ;m3;125394;106748;60855;103772;128532;134309;140095;139072;82862;124609;138395;127437;1412080
1991;PARANÁ;REPAR;PETRÓLEO NACIONAL ;m3;310801;232984;122063;396387;358769;396961;283910;404432;286060;397185;272737;298999;3761288
1991;SÃO PAULO;REVAP;PETRÓLEO NACIONAL ;m3;800312;563865;321694;850119;783201;58073;486953;753210;207878;591540;596250;651275;6664370
1991;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;9249;10383;33641;1548;0;9796;64617
1991;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL ;m3;15321;3728;17594;28194;0;16700;15750;8415;18780;33577;23153;31836;213048
1991;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL ;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;BAHIA;DAX OIL;PETRÓLEO NACIONAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
